PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	DAWKINS, M								PERCEPTUAL CHANGES IN CHICKS - ANOTHER LOOK AT SEARCH IMAGE CONCEPT								ANIMAL BEHAVIOUR				19	AUG			566	&		10.1016/S0003-3472(71)80113-6			1971	1971										158							WOS:A1971L341300019		
J	DAWKINS, M								SHIFTS OF ATTENTION IN CHICKS DURING FEEDING								ANIMAL BEHAVIOUR				19	AUG			575	&		10.1016/S0003-3472(71)80114-8			1971	1971										96							WOS:A1971L341300020		
J	EVOY, WH; JONES, BP								MOTOR PATTERNS OF MALE EUGLOSSINE BEES EVOKED BY FLORAL FRAGRANCES								ANIMAL BEHAVIOUR				19	AUG			583	&		10.1016/S0003-3472(71)80115-X			1971	1971										13							WOS:A1971L341300021		
J	VANDENBE.JG								EFFECTS OF GONADAL HORMONES ON AGGRESSIVE BEHAVIOUR OF ADULT GOLDEN HAMSTERS (MESOCRICETUS-AURATUS)								ANIMAL BEHAVIOUR				19	AUG			589	&		10.1016/S0003-3472(71)80116-1			1971	1971										108							WOS:A1971L341300022		
J	SPENCERB.Y; HINDE, RA								EFFECTS OF 13 DAYS MATERNAL SEPARATION ON INFANT RHESUS MONKEYS COMPARED WITH THOSE OF SHORTER AND REPEATED SEPARATIONS								ANIMAL BEHAVIOUR				19	AUG			595	&		10.1016/S0003-3472(71)80117-3			1971	1971										20							WOS:A1971L341300023		
J	LISK, RD								OESTROGEN AND PROGESTERONE SYNERGISM AND ELICITATION OF MATERNAL NEST-BUILDING IN MOUSE (MUS-MUSCULUS)								ANIMAL BEHAVIOUR				19	AUG			606	&		10.1016/S0003-3472(71)80118-5			1971	1971										38							WOS:A1971L341300024		
J	ROWELL, TE								ORGANIZATION OF CAGED GROUPS OF CERCOPITHECUS MONKEYS								ANIMAL BEHAVIOUR				19	4			625	&		10.1016/S0003-3472(71)80165-3			1971	1971										43							WOS:A1971M495000001		
J	QUANSTROM, WR								BEHAVIOR OF RICHARDSONS GROUND SQUIRREL SPERMOPHILUS-RICHARDSONII-RICHARDSONII								ANIMAL BEHAVIOUR				19	4			646	+		10.1016/S0003-3472(71)80166-5			1971	1971										29							WOS:A1971M495000002		
J	MICHENER, GR								MATERNAL BEHAVIOR IN RICHARDSONS GROUND SQUIRREL, SPERMOPHILUS-RICHARDSONII-RICHARDSONII - RETRIEVAL OF YOUNG BY LACTATING FEMALES								ANIMAL BEHAVIOUR				19	4			653	&		10.1016/S0003-3472(71)80167-7			1971	1971										11							WOS:A1971M495000003		
J	SQUIRES, VR								TEMPORAL PATTERNS OF ACTIVITY IN A SMALL FLOCK OF MERINO SHEEP AS DETERMINED BY AN AUTOMATIC RECORDING TECHNIQUE								ANIMAL BEHAVIOUR				19	4			657	&		10.1016/S0003-3472(71)80168-9			1971	1971										8							WOS:A1971M495000004		
J	SAVAGE, GE								BEHAVIORAL EFFECTS OF ELECTRICAL STIMULATION OF TELENCEPHALON OF GOLDFISH, CARASSIUS-AURATUS								ANIMAL BEHAVIOUR				19	4			661	+		10.1016/S0003-3472(71)80169-0			1971	1971										26							WOS:A1971M495000005		
J	ASPEY, WP								INTER-SPECIES SEXUAL DISCRIMINATION AND APPROACH-AVOIDANCE CONFLICT IN 2 SPECIES OF FIDDLER CRABS, UCA-PUGNAX AND UCA-PUGILATOR								ANIMAL BEHAVIOUR				19	4			669	&		10.1016/S0003-3472(71)80170-7			1971	1971										16							WOS:A1971M495000006		
J	SUDD, JH								EFFECT OF TUNNEL DEPTH AND OF WORKING IN PARIS ON SPEED OF EXCAVATION IN ANTS (FORMICA-LEMANI BONDROIT)								ANIMAL BEHAVIOUR				19	4			677	&		10.1016/S0003-3472(71)80171-9			1971	1971										7							WOS:A1971M495000007		
J	HOGAN, JA; ABEL, EL								EFFECTS OF SOCIAL FACTORS ON RESPONSE TO UNFAMILIAR ENVIRONMENTS IN GALLUS-GALLUS-SPADICEUS								ANIMAL BEHAVIOUR				19	4			687	&		10.1016/S0003-3472(71)80172-0			1971	1971										34							WOS:A1971M495000008		
J	SMITH, JNM; DAWKINS, R								HUNTING BEHAVIOR OF INDIVIDUAL GREAT TITS IN RELATION TO SPATIAL VARIATIONS IN THEIR FOOD DENSITY								ANIMAL BEHAVIOUR				19	4			695	&		10.1016/S0003-3472(71)80173-2			1971	1971										137							WOS:A1971M495000009		
J	BERRILL, M								EMBRYONIC-DEVELOPMENT OF AVOIDANCE REFLEX OF NEOMYSIS-AMERICANA AND PRAUNUS-FLEXUOSUS (CRUSTACEA-MYSIDACEA)								ANIMAL BEHAVIOUR				19	4			707	&		10.1016/S0003-3472(71)80174-4			1971	1971										6							WOS:A1971M495000010		
J	LERWILL, CJ; MAKINGS, P								AGONISTIC BEHAVIOR OF GOLDEN-HAMSTER MESOCRICETUS-AURATUS (WATERHOUSE)								ANIMAL BEHAVIOUR				19	4			714	&		10.1016/S0003-3472(71)80175-6			1971	1971										104							WOS:A1971M495000011		
J	ENGLAND, BG; FOOTE, WC; MATTHEWS, DH; CARDOZO, AG; RIERA, S								ESTROUS AND MATING BEHAVIOR IN LLAMA (LLAMA-GLAMA)								ANIMAL BEHAVIOUR				19	4			722	&		10.1016/S0003-3472(71)80176-8			1971	1971										31							WOS:A1971M495000012		
J	YOUNG, AJ								STUDIES ON ACOUSTIC BEHAVIOR OF CERTAIN ORTHOPTERA								ANIMAL BEHAVIOUR				19	4			727	&		10.1016/S0003-3472(71)80177-X			1971	1971										10							WOS:A1971M495000013		
J	KAPOOR, NN								LOCOMOTORY PATTERNS OF FISH (LEPOMIS-GIBBOSUS) UNDER DIFFERENT LEVELS OF ILLUMINATION								ANIMAL BEHAVIOUR				19	4			744	&		10.1016/S0003-3472(71)80178-1			1971	1971										3							WOS:A1971M495000014		
J	CAMPBELL, DJ; CLARKE, DJ								NEAREST NEIGHBOR TESTS OF SIGNIFICANCE FOR NON-RANDOMNESS IN SPATIAL-DISTRIBUTION OF SINGING CRICKETS (TELEOGRYLLUS-COMMODUS (WALKER)								ANIMAL BEHAVIOUR				19	4			750	&		10.1016/S0003-3472(71)80179-3			1971	1971										61							WOS:A1971M495000015		
J	PHILLIPS, RE; YOUNGREN, OM								BRAIN STIMULATION AND SPECIES-TYPICAL BEHAVIOR - ACTIVITIES EVOKED BY ELECTRICAL STIMULATION OF BRAINS OF CHICKENS (GALLUS-GALLUS)								ANIMAL BEHAVIOUR				19	4			757	&		10.1016/S0003-3472(71)80180-X			1971	1971										64							WOS:A1971M495000016		
J	PACKARD, A; SANDERS, GD								BODY PATTERNS OF OCTOPUS-VULGARIS AND MATURATION OF RESPONSE TO DISTURBANCE								ANIMAL BEHAVIOUR				19	4			780	&		10.1016/S0003-3472(71)80181-1			1971	1971										131							WOS:A1971M495000017		
J	MICHAEL, RP; ZUMPE, D								AGGRESSION AND GONADAL HORMONES IN CAPTIVE RHESUS MONKEYS (MACACA-MULATTA)								ANIMAL BEHAVIOUR				18	1			1	&		10.1016/0003-3472(70)90062-X			1970	1970										36							WOS:A1970G446400001		
J	ZUMPE, D; MICHAEL, RP								REDIRECTED AGGRESSION AND GONADAL HORMONES IN CAPTIVE RHESUS MONKEYS (MACACA-MULATTA)								ANIMAL BEHAVIOUR				18	1			11	&		10.1016/0003-3472(70)90063-1			1970	1970										42							WOS:A1970G446400002		
J	MUUL, I								INTRA-FAMILIAL AND INTER-FAMILIAL BEHAVIOUR OF GLAUCOMYS-VOLANS (RODENTIA) FOLLOWING PARTURITION								ANIMAL BEHAVIOUR				18	1			20	&		10.1016/0003-3472(70)90064-3			1970	1970										16							WOS:A1970G446400003		
J	THIESSEN, DD; BLUM, SL; LINDZEY, G								A SCENT MARKING RESPONSE ASSOCIATED WITH VENTRAL SEBACEOUS GLAND OF MONGOLIAN GERBIL (MERIONES-UNGUICULATUS)								ANIMAL BEHAVIOUR				18	1			26	&		10.1016/0003-3472(70)90065-5			1970	1970										42							WOS:A1970G446400004		
J	KOOPOWIT.H								FEEDING BEHAVIOUR AND ROLE OF BRAIN IN POLYCLAD FLATWORM, PLANOCERA-GILCHRISTI								ANIMAL BEHAVIOUR				18	1			31	&		10.1016/0003-3472(70)90066-7			1970	1970										25							WOS:A1970G446400005		
J	GRAUE, LC								ORIENTATION AND DISTANCE IN PIGEON HOMING (COLUMBA-LIVIA)								ANIMAL BEHAVIOUR				18	1			36	&		10.1016/0003-3472(70)90067-9			1970	1970										20							WOS:A1970G446400006		
J	HUTCHISON, JB								DIFFERENTIAL EFFECTS OF TESTOSTERONE AND OESTRADIOL ON MALE COURTSHIP IN BARBARY DOVES (STREPTOPELIA-RISORIA)								ANIMAL BEHAVIOUR				18	1			41	+		10.1016/0003-3472(70)90068-0			1970	1970										64							WOS:A1970G446400007		
J	WOODGUSH, DG; GILBERT, AB								NESTING BEHAVIOUR OF HENS WITH OVARIAN TRANSPLANTS								ANIMAL BEHAVIOUR				18	1			52	&		10.1016/0003-3472(70)90069-2			1970	1970										6							WOS:A1970G446400008		
J	SADLEIR, RMF								ESTABLISHMENT OF A DOMINANCE RANK ORDER IN MALE PEROMYSCUS-MANICULATUS AND ITS STABILITY WITH TIME								ANIMAL BEHAVIOUR				18	1			55	&		10.1016/0003-3472(70)90070-9			1970	1970										15							WOS:A1970G446400009		
J	SWIHART, CA; SWIHART, SL								COLOUR SELECTION AND LEARNED FEEDING PREFERENCES IN BUTTERFLY, HELICONIUS-CHARITONIUS LINN								ANIMAL BEHAVIOUR				18	1			60	&		10.1016/0003-3472(70)90071-0			1970	1970										50							WOS:A1970G446400010		
J	FERGUSON, GW								MATING BEHAVIOUR OF SIDE-BLOTCHED LIZARDS OF GENUS UTA (SAURIA-IGUANDIDAE)								ANIMAL BEHAVIOUR				18	1			65	&		10.1016/0003-3472(70)90072-2			1970	1970										15							WOS:A1970G446400011		
J	RAY, AJ								INSTRUMENTAL AVOIDANCE LEARNING BY TIGER SALAMANDER AMBYSTOMA-TIGRINUM								ANIMAL BEHAVIOUR				18	1			73	&		10.1016/0003-3472(70)90073-4			1970	1970										10							WOS:A1970G446400012		
J	BUTLER, CG; FLETCHER, DJ; WATLER, D								HIVE ENTRANCE FINDING BY HONEYBEE (APIS-MELLIFERA) FORAGERS								ANIMAL BEHAVIOUR				18	1			78	&		10.1016/0003-3472(70)90074-6			1970	1970										15							WOS:A1970G446400013		
J	JOLLEY, A								EFFECTS OF FOOD DEPRIVATION AND CONSUMMATORY ACTIVITY ON HEART RATE OF RAT								ANIMAL BEHAVIOUR				18	1			92	&		10.1016/0003-3472(70)90075-8			1970	1970										7							WOS:A1970G446400014		
J	BLAKE, GM								AN INCOMPLETE RANDOMIZED BLOCK DESIGN, ILLUSTRATED BY A STUDY OF HUMIDITY DISCRIMINATION IN ANTHRENUS-VERBASCI (L) (COL DERMESTIDAE)								ANIMAL BEHAVIOUR				18	1			96	&		10.1016/0003-3472(70)90076-X			1970	1970										1							WOS:A1970G446400015		
J	SPRADBER.JP								HOST FINDING BY RHYSSA-PERSUASORIA (L), AN ICHNEUMONID PARASITE OF SIRICID WOODWASPS								ANIMAL BEHAVIOUR				18	1			103	&		10.1016/0003-3472(70)90077-1			1970	1970										54							WOS:A1970G446400016		
J	WILZ, KJ								CAUSAL AND FUNCTIONAL ANALYSIS OF DORSAL PRICKING AND NEST ACTIVITY IN COURTSHIP OF 3-SPINED STICKLEBACK GASTEROSTEUS-ACULEATUS								ANIMAL BEHAVIOUR				18	1			115	&		10.1016/0003-3472(70)90078-3			1970	1970										42							WOS:A1970G446400017		
J	WALTER, RO; HAMILTON, JB								HEAD-UP MOVEMENTS AS AN INDICATOR OF SEXUAL UNRECEPTIVITY IN FEMALE MEDAKA, ORYZIAS-LATIPES								ANIMAL BEHAVIOUR				18	1			125	&		10.1016/0003-3472(70)90079-5			1970	1970										11							WOS:A1970G446400018		
J	WALTER, RO; HAMILTON, JB								SUPERMALES (YY SEX CHROMOSOMES) AND ANDROGEN-TREATED XY MALES - COMPETITION FOR MATING WITH FEMALE KILLIFISH ORYZIAS-LATIPES								ANIMAL BEHAVIOUR				18	1			128	&		10.1016/0003-3472(70)90080-1			1970	1970										5							WOS:A1970G446400019		
J	WEINTRAU.JD								HOMING IN LIZARD SCELOPORUS-ORCUTTI								ANIMAL BEHAVIOUR				18	1			132	&		10.1016/0003-3472(70)90081-3			1970	1970										14							WOS:A1970G446400020		
J	ROSENBER.KM; DENENBER.VH; ZARROW, MX								MICE (MUS-MUSCULUS) REARED WITH RAT AUNTS - ROLE OF RAT-MOUSE CONTACT IN MEDIATING BEHAVIOURAL AND PHYSIOLOGICAL CHANGES IN MOUSE								ANIMAL BEHAVIOUR				18	1			138	&		10.1016/0003-3472(70)90082-5			1970	1970										26							WOS:A1970G446400021		
J	ADER, R; GROTA, LJ								RHYTHMICITY IN MATERNAL BEHAVIOUR OF RATTUS-NORVEGICUS								ANIMAL BEHAVIOUR				18	1			144	&		10.1016/0003-3472(70)90083-7			1970	1970										88							WOS:A1970G446400022		
J	SHIOVITZ, KA; THOMPSON, WL								GEOGRAPHIC VARIATION IN SONG COMPOSITION OF INDIGO BUNTING, PASSERINA-CYANEA								ANIMAL BEHAVIOUR				18	1			151	&		10.1016/0003-3472(70)90084-9			1970	1970										30							WOS:A1970G446400023		
J	SHOREY, HH; BARTELL, RJ								ROLE OF A VOLATILE FEMALE SEX PHEROMONE IN STIMULATING MALE COURTSHIP BEHAVIOUR IN DROSOPHILA-MELANOGASTER								ANIMAL BEHAVIOUR				18	1			159	&		10.1016/0003-3472(70)90085-0			1970	1970										80							WOS:A1970G446400024		
J	SIGNORET, JP								SEXUAL BEHAVIOUR PATTERNS IN FEMALE DOMESTIC PIGS (SUS-SCROFA L) REARED IN ISOLATION FROM MALES								ANIMAL BEHAVIOUR				18	1			165	&		10.1016/0003-3472(70)90086-2			1970	1970										8							WOS:A1970G446400025		
J	HINDE, RA; ATKINSON, S								ASSESSING ROLES OF SOCIAL PARTNERS IN MAINTAINING MUTUAL PROXIMITY, AS EXEMPLIFIED BY MOTHER-INFANT RELATIONS IN RHESUS MONKEYS								ANIMAL BEHAVIOUR				18	1			169	&		10.1016/0003-3472(70)90087-4			1970	1970										259							WOS:A1970G446400026		
J	MACKINTO.JH								TERRITORY FORMATION BY LABORATORY MICE								ANIMAL BEHAVIOUR				18	1			177	&		10.1016/0003-3472(70)90088-6			1970	1970										143							WOS:A1970G446400027		
J	COLE, LR								OBSERVATION OF FINDING OF MATES BY MALE PHAEOGENES-INVISOR AND APANTELES-MEDICAGINIS (HYMENOPTERA - ICHNEUMONOIDEA)								ANIMAL BEHAVIOUR				18	1			184	&		10.1016/0003-3472(70)90089-8			1970	1970										27							WOS:A1970G446400028		
J	CROOK, JH								SOCIAL ORGANIZATION AND ENVIRONMENT - ASPECTS OF CONTEMPORARY SOCIAL ETHOLOGY								ANIMAL BEHAVIOUR				18	2			197	&		10.1016/S0003-3472(70)80029-X			1970	1970										139							WOS:A1970H410700001		
J	VINCE, MA; CHENG, R								RETARDATION OF HATCHING IN JAPANESE QUAIL								ANIMAL BEHAVIOUR				18	2			210	&		10.1016/S0003-3472(70)80030-6			1970	1970										17							WOS:A1970H410700002		
J	EMLEN, ST								INFLUENCE OF MAGNETIC INFORMATION ON ORIENTATION OF INDIGO BUNTING, PASSERINA-CYANEA								ANIMAL BEHAVIOUR				18	2			215	+		10.1016/S0003-3472(70)80031-8			1970	1970										25							WOS:A1970H410700003		
J	FISHELSO.L								BEHAVIOUR AND ECOLOGY OF A POPULATION OF ABUDEFDUF-SAXATILIS (POMACENTRIDAE,-TELEOSTEI) AT EILAT (RED-SEA)								ANIMAL BEHAVIOUR				18	2			225	&		10.1016/S0003-3472(70)80032-X			1970	1970										67							WOS:A1970H410700004		
J	CARTER, CS; MARR, JN								OLFACTORY IMPRINTING AND AGE VARIABLES IN GUINEA-PIG, CAVIA-PORCELLUS								ANIMAL BEHAVIOUR				18	2			238	&		10.1016/S0003-3472(70)80033-1			1970	1970										61							WOS:A1970H410700005		
J	DUNCAN, IJH; HORNE, AR; HUGHES, BO; WOODGUSH, DG								PATTERN OF FOOD INTAKE IN FEMALE BROWN LEGHORN FOWLS AS RECORDED IN A SKINNER BOX								ANIMAL BEHAVIOUR				18	2			245	&		10.1016/S0003-3472(70)80034-3			1970	1970										92							WOS:A1970H410700006		
J	HENSHAW, J								CONSEQUENCES OF TRAVEL IN RUTTING OF REINDEER AND CARIBOU (RANGIFER-TARANDUS)								ANIMAL BEHAVIOUR				18	2			256	&		10.1016/S0003-3472(70)80035-5			1970	1970										12							WOS:A1970H410700007		
J	OATLEY, K; DICKINSO.A								AIR DRINKING AND MEASUREMENT OF THIRST								ANIMAL BEHAVIOUR				18	2			259	&		10.1016/S0003-3472(70)80036-7			1970	1970										15							WOS:A1970H410700008		
J	DEWSBURY, DA								COPULATORY BEHAVIOUR OF RICE RATS (ORYZOMYS-PALUSTRIS)								ANIMAL BEHAVIOUR				18	2			266	&		10.1016/S0003-3472(70)80037-9			1970	1970										31							WOS:A1970H410700009		
J	SELMAN, IE; MCEWAN, AD; FISHER, EW								STUDIES ON NATURAL SUCKLING IN CATTLE DURING FIRST 8 HOURS POST PARTUM .1. BEHAVIOURAL STUDIES (DAMS)								ANIMAL BEHAVIOUR				18	2			276	&		10.1016/S0003-3472(70)80038-0			1970	1970										40							WOS:A1970H410700010		
J	SELMAN, IE; MCEWAN, AD; FISHER, EW								STUDIES ON NATURAL SUCKLING IN CATTLE DURING FIRST 8 HOURS POST PARTUM .2. BEHAVIOURAL STUDIES (CALVES)								ANIMAL BEHAVIOUR				18	2			284	+		10.1016/S0003-3472(70)80039-2			1970	1970										53							WOS:A1970H410700011		
J	SCHIFFMA.HR; LORE, R; PASSAFIU.J; NEEB, R								ROLE OF VIBRISSAE FOR DEPTH PERCEPTION IN RAT (RATTUS-NORVEGICUS)								ANIMAL BEHAVIOUR				18	2			290	&		10.1016/S0003-3472(70)80040-9			1970	1970										63							WOS:A1970H410700012		
J	ZUMPE, D; MICHAEL, RP								OVARIAN HORMONES AND FEMALE SEXUAL INVITATIONS IN CAPTIVE RHESUS MONKEYS (MACACA-MULATTA)								ANIMAL BEHAVIOUR				18	2			293	&		10.1016/S0003-3472(70)80041-0			1970	1970										35							WOS:A1970H410700013		
J	WILLIAMS, TC; WILLIAMS, JM								RADIO TRACKING OF HOMING AND FEEDING FLIGHTS OF A NEOTROPICAL BAT, PHYLLOSTOMUS-HASTATUS								ANIMAL BEHAVIOUR				18	2			302	&		10.1016/S0003-3472(70)80042-2			1970	1970										43							WOS:A1970H410700014		
J	BIRCH, M								PRE-COURTSHIP USE OF ABDOMINAL BRUSHES BY NOCTURNAL MOTH, PHLOGOPHORA-METICULOSA (L) (LEPIDOPTERA-NOCTUIDAE)								ANIMAL BEHAVIOUR				18	2			310	&		10.1016/S0003-3472(70)80043-4			1970	1970										67							WOS:A1970H410700015		
J	KLEEREKO.H; TIMMS, AM; WESTLAKE, GF; DAVY, FB; MALAR, T; ANDERSON, VM								AN ANALYSIS OF LOCOMOTOR BEHAVIOUR OF GOLDFISH (CARASSIUS-AURATUS)								ANIMAL BEHAVIOUR				18	2			317	&		10.1016/S0003-3472(70)80044-6			1970	1970										66							WOS:A1970H410700016		
J	HANGARTN.W; REICHSON, JM; WILSON, EO								ORIENTATION TO NEST MATERIAL BY ANT, POGONOMYRMEX-BADIUS (LATREILLE)								ANIMAL BEHAVIOUR				18	2			331	&		10.1016/S0003-3472(70)80045-8			1970	1970										47							WOS:A1970H410700017		
J	OPPENHEI.RW								SOME ASPECTS OF EMBRYONIC BEHAVIOUR IN DUCK (ANAS-PLATYRHYNCHOS)								ANIMAL BEHAVIOUR				18	2			335	&		10.1016/S0003-3472(70)80046-X			1970	1970										22							WOS:A1970H410700018		
J	KEIPER, RR								STUDIES OF STEREOTYPY FUNCTION IN CANARY (SERINUS-CANARIUS)								ANIMAL BEHAVIOUR				18	2			353	&		10.1016/S0003-3472(70)80047-1			1970	1970										21							WOS:A1970H410700019		
J	GWADZ, RW								MONOFACTORIAL INHERITANCE OF EARLY SEXUAL RECEPTIVITY IN MOSQUITO, AEDES-ATROPALPUS								ANIMAL BEHAVIOUR				18	2			358	&		10.1016/S0003-3472(70)80048-3			1970	1970										10							WOS:A1970H410700020		
J	DAVIS, GJ; LUSSENHO.JF								ROOSTING OF STARLINGS (STURNUS-VULGARIS) - A FUNCTION OF LIGHT AND TIME								ANIMAL BEHAVIOUR				18	2			362	&		10.1016/S0003-3472(70)80049-5			1970	1970										28							WOS:A1970H410700021		
J	BROWN, JL								COOPERATIVE BREEDING AND ALTRUISTIC BEHAVIOUR IN MEXICAN-JAY, APHELOCOMA-ULTRAMARINA								ANIMAL BEHAVIOUR				18	2			366	&		10.1016/S0003-3472(70)80050-1			1970	1970										75							WOS:A1970H410700022		
J	QUADAGNO, DM; BANKS, EM								EFFECT OF RECIPROCAL CROSS FOSTERING ON BEHAVIOUR OF 2 SPECIES OF RODENTS, MUS-MUSCULUS AND BAIOMYS-TAYLORI-ATER								ANIMAL BEHAVIOUR				18	2			379	&		10.1016/S0003-3472(70)80051-3			1970	1970										58							WOS:A1970H410700023		
J	PRESTRUD.AM; CRAWFORD, FT								TONIC IMMOBILITY IN LIZARD, IGUANA-IGUANA								ANIMAL BEHAVIOUR				18	2			391	&		10.1016/S0003-3472(70)80052-5			1970	1970										24							WOS:A1970H410700024		
J	WOLFE, JL								EXPERIMENTS ON NEST-BUILDING BEHAVIOUR IN PEROMYSCUS (RODENTIA-CRICETINAE)								ANIMAL BEHAVIOUR				18	NOV			613	&		10.1016/0003-3472(70)90002-3			1970	1970										18							WOS:A1970J173800001		
J	LAGERSPETZ, KY; KIVIVUORI, L								RATE AND RETENTION OF HABITUATION OF SHADOW REFLEX IN BALANUS-IMPROVISUS (CIRRIPEDIA)								ANIMAL BEHAVIOUR				18	NOV			616	+		10.1016/0003-3472(70)90003-5			1970	1970										6							WOS:A1970J173800002		
J	GALLUP, GG; CAPPER, SA								PREFERENCE FOR MIRROR-IMAGE STIMULATION IN FINCHES (PASSER-DOMESTICUS-DOMESTICUS) AND PARAKEETS (MELOPSITTACUS-UNDALATUS)								ANIMAL BEHAVIOUR				18	NOV			621	&		10.1016/0003-3472(70)90004-7			1970	1970										25							WOS:A1970J173800003		
J	TABER, S; OWENS, CD								COLONY FOUNDING AND INITIAL NEST DESIGN OF HONEY BEES, APIS-MELLIFERA-L								ANIMAL BEHAVIOUR				18	NOV			625	&		10.1016/0003-3472(70)90005-9			1970	1970										22							WOS:A1970J173800004		
J	RICHARDSON, AJ								ROLE OF CROP IN FEEDING BEHAVIOUR OF DOMESTIC CHICKEN								ANIMAL BEHAVIOUR				18	NOV			633	+		10.1016/0003-3472(70)90006-0			1970	1970										36							WOS:A1970J173800005		
J	JENSSEN, TA								FEMALE RESPONSE TO FILMED DISPLAYS OF ANOLIS-NEBULOSUS (SAURIA,-IGUANIDAE)								ANIMAL BEHAVIOUR				18	NOV			640	&		10.1016/0003-3472(70)90007-2			1970	1970										58							WOS:A1970J173800006		
J	MROSOVSKY, N								INFLUENCE OF SUNS POSITION AND ELEVATED CUES ON ORIENTATION OF HATCHLING SEA TURTLES								ANIMAL BEHAVIOUR				18	NOV			648	+		10.1016/0003-3472(70)90008-4			1970	1970										21							WOS:A1970J173800007		
J	BEER, CG								RESPONSES OF LAUGHING GULL CHICKS (LARUS-ATRICILLA) TO CALLS OF ADULTS .1. RECOGNITION OF VOICES OF PARENTS								ANIMAL BEHAVIOUR				18	NOV			652	&		10.1016/0003-3472(70)90009-6			1970	1970										39							WOS:A1970J173800008		
J	BEER, CG								RESPONSES OF LAUGHING GULL CHICKS (LARUS-ATRICILLA) TO CALLS OF ADULTS .2. AGE CHANGES AND RESPONSES TO DIFFERENT TYPES OF CALL								ANIMAL BEHAVIOUR				18	NOV			661	&		10.1016/0003-3472(70)90010-2			1970	1970										30							WOS:A1970J173800009		
J	FISHER, KC; SMITH, DA								APPLICATION OF AN AUTOMATIC INTEGRATING SYSTEM TO RECORDING OF SPONTANEOUS LOCOMOTOR ACTIVITY IN SMALL MAMMALS								ANIMAL BEHAVIOUR				18	NOV			678	&		10.1016/0003-3472(70)90011-4			1970	1970										0							WOS:A1970J173800010		
J	WILZ, KJ								DISINHIBITION INTERPRETATION OF DISPLACEMENT ACTIVITIES DURING COURTSHIP IN 3-SPINED STICKLEBACK, GASTEROSTEUS-ACULEATUS								ANIMAL BEHAVIOUR				18	NOV			682	+		10.1016/0003-3472(70)90012-6			1970	1970										17							WOS:A1970J173800011		
J	WEBER, PG								VISUAL ASPECTS OF EGG CARE BEHAVIOUR IN CICHLASOMA-NIGROFASCIATUM (GUNTHER)								ANIMAL BEHAVIOUR				18	NOV			688	&		10.1016/0003-3472(70)90013-8			1970	1970										12							WOS:A1970J173800012		
J	RUSSELL, PA								EFFECTS OF MATERNAL DEPRIVATION TREATMENTS IN RAT								ANIMAL BEHAVIOUR				18	NOV			700	&		10.1016/0003-3472(70)90014-X			1970	1970										4							WOS:A1970J173800013		
J	BOICE, R								COMPETITIVE FEEDING BEHAVIOURS IN CAPTIVE TERRAPENE-C-CAROLINA								ANIMAL BEHAVIOUR				18	NOV			703	&		10.1016/0003-3472(70)90015-1			1970	1970										13							WOS:A1970J173800014		
J	VANABEELEN, JH; KALKHOVEN, JT								BEHAVIOURAL ONTOGENY OF NIJMEGEN WALTZER, A NEUROLOGICAL MUTANT IN MOUSE								ANIMAL BEHAVIOUR				18	NOV			711	+		10.1016/0003-3472(70)90016-3			1970	1970										15							WOS:A1970J173800015		
J	WILSON, AP; BOELKINS, RC								EVIDENCE FOR SEASONAL VARIATION IN AGGRESSIVE BEHAVIOUR BY MACACA-MULATTA								ANIMAL BEHAVIOUR				18	NOV			719	&		10.1016/0003-3472(70)90017-5			1970	1970										99							WOS:A1970J173800016		
J	CHEN, WY; ARANDA, LC; LUCO, JV								LEARNING AND LONG-TERM AND SHORT-TERM MEMORY IN COCKROACHES								ANIMAL BEHAVIOUR				18	NOV			725	&		10.1016/0003-3472(70)90018-7			1970	1970										15							WOS:A1970J173800017		
J	ALCOCK, J								PUNISHMENT LEVELS AND RESPONSE OF WHITE-THROATED SPARROWS (ZONOTRICHIA-ALBICOLLIS) TO 3 KINDS OF ARTIFICIAL MODELS AND MIMICS								ANIMAL BEHAVIOUR				18	NOV			733	&		10.1016/0003-3472(70)90019-9			1970	1970										26							WOS:A1970J173800018		
J	WOOTTON, RJ								AGGRESSION IN EARLY PHASES OF REPRODUCTIVE CYCLE OF MALE 3-SPINED STICKLEBACK (GASTEROSTEUS-ACULEATUS)								ANIMAL BEHAVIOUR				18	NOV			740	&		10.1016/0003-3472(70)90020-5			1970	1970										16							WOS:A1970J173800019		
J	PRICE, E								DIFFERENTIAL REACTIVITY OF WILD AND SEMI-DOMESTIC DEERMICE (PEROMYSCUS-MANICULATUS)								ANIMAL BEHAVIOUR				18	NOV			747	&		10.1016/0003-3472(70)90021-7			1970	1970										14							WOS:A1970J173800020		
J	BUDGELL, P								MODULATION OF DRINKING BY AMBIENT TEMPERATURE CHANGES								ANIMAL BEHAVIOUR				18	NOV			753	&		10.1016/0003-3472(70)90022-9			1970	1970										9							WOS:A1970J173800021		
